Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.server.sei,42,40,10
com.sun.xml.internal.ws.transport.http.server,33,32,10
com.sun.xml.internal.ws.assembler.dev,11,9,5
com.sun.xml.internal.ws.dump,18,17,9
com.sun.xml.internal.ws.assembler.jaxws,4,4,3
com.sun.xml.internal.ws.model.wsdl,21,19,6
javax.xml.ws.handler.soap,6,6,1
com.sun.xml.internal.ws.encoding.xml,25,24,11
com.sun.xml.internal.ws.commons.xmlutil,13,13,6
com.sun.xml.internal.ws.config.metro.dev,4,4,1
com.sun.xml.internal.ws.config.metro.util,3,3,2
com.sun.xml.internal.ws.wsdl.writer,44,43,14
com.sun.xml.internal.ws.encoding.fastinfoset,17,17,7
javax.annotation,3,3,2
javax.xml.bind.util,9,9,0
com.sun.xml.internal.ws.model.soap,4,4,1
com.sun.xml.internal.ws.org.objectweb.asm,4,4,1
com.sun.xml.internal.ws.policy.sourcemodel.attach,13,12,2
com.sun.xml.internal.ws.protocol.xml,3,3,2
javax.xml.ws.spi.http,6,6,1
com.sun.xml.internal.ws.wsdl.writer.document,8,8,1
com.sun.xml.internal.ws.wsdl.writer.document.soap,5,5,1
com.sun.xml.internal.ws.wsdl.writer.document.soap12,5,5,1
com.sun.xml.internal.ws.wsdl.writer.document.xsd,5,5,1
com.sun.xml.internal.ws.wsdl.writer.document.http,3,3,1
sun.applet,24,23,5
java.awt.dnd,14,11,1
java.awt.dnd.peer,4,4,2
java.awt.font,11,11,2
java.awt.im,7,7,2
java.awt.image.renderable,7,7,1
java.awt.peer,11,11,4
sun.awt.dnd,14,12,4
sun.awt.geom,5,5,1
sun.awt.im,19,18,3
sun.awt.util,4,4,0
sun.java2d.pipe,20,19,1
sun.java2d.pipe.hw,8,8,0
sun.util,17,12,1
sun.java2d.cmm,8,7,0
sun.awt.datatransfer,20,19,8
sun.text,5,5,1
java.awt.im.spi,8,8,1
java.awt.print,10,10,1
javax.print,14,13,1
javax.print.attribute,5,5,1
javax.print.attribute.standard,5,5,0
java.beans.beancontext,7,7,2
java.util.stream,9,9,1
sun.nio.cs,12,11,2
sun.reflect,10,10,4
java.util.function,4,4,1
sun.net.www,27,15,-9
sun.reflect.annotation,15,13,4
sun.reflect.generics.factory,6,6,1
sun.reflect.generics.repository,7,6,1
sun.reflect.generics.scope,3,3,0
java.lang.instrument,4,4,0
jdk.internal.org.objectweb.asm,4,4,1
sun.invoke,2,2,1
sun.invoke.empty,1,1,0
sun.invoke.util,9,8,2
jdk.net,8,8,1
sun.net.idn,6,6,1
sun.net.spi,11,8,-1
sun.net.util,4,4,1
sun.net.www.protocol.file,9,9,1
sun.text.normalizer,6,6,1
java.nio.file.spi,10,10,1
java.nio.charset.spi,4,4,1
sun.nio.fs,22,20,4
java.time,12,12,3
sun.rmi.server,30,28,2
java.rmi.activation,11,9,1
sun.rmi.transport,28,16,-8
java.rmi.dgc,6,6,3
sun.rmi.registry,19,18,4
sun.rmi.transport.tcp,18,15,1
sun.rmi.runtime,10,9,2
sun.security.provider.certpath,18,16,2
java.text.spi,3,3,0
sun.text.bidi,7,7,1
sun.util.calendar,9,8,0
sun.util.locale.provider,18,15,1
sun.util.resources,10,8,0
java.util.spi,3,3,0
java.time.chrono,13,13,2
java.time.format,15,15,3
java.time.temporal,11,11,3
java.time.zone,9,9,1
jdk.internal.util.xml,9,7,2
sun.util.locale,5,5,0
sun.util.spi,4,4,1
javax.activity,2,2,1
javax.annotation.processing,9,8,3
javax.lang.model.element,6,5,2
javax.lang.model.util,7,7,2
javax.tools,13,12,3
javax.lang.model.type,6,5,1
javax.management.monitor,11,9,1
javax.management.relation,10,8,1
javax.rmi.ssl,8,8,2
javax.management.timer,6,5,1
javax.print.event,5,5,0
sun.print,36,35,5
javax.script,5,5,1
javax.smartcardio,8,7,1
javax.transaction.xa,2,2,0
javax.swing.plaf.metal,25,24,7
javax.swing.text.html,25,25,7
sun.awt.event,2,2,1
javax.swing.undo,6,6,1
javax.swing.plaf.multi,12,12,4
sun.swing.plaf,3,3,0
sun.swing.text,16,15,0
sun.swing.text.html,1,1,0
javax.swing.text.html.parser,8,8,2
javax.swing.text.rtf,8,8,1
javax.xml.crypto,7,7,1
javax.xml.crypto.dsig.keyinfo,7,7,0
javax.xml.crypto.dom,5,5,0
javax.xml.crypto.dsig,10,10,1
javax.xml.crypto.dsig.spec,5,5,0
javax.xml.crypto.dsig.dom,6,6,1
jdk.internal,5,5,3
jdk.management.cmm,2,2,0
jdk.internal.instrumentation,13,13,3
jdk.internal.org.objectweb.asm.commons,9,9,1
jdk.internal.org.objectweb.asm.tree,4,4,0
jdk.internal.org.objectweb.asm.util,9,9,1
jdk.internal.org.objectweb.asm.signature,3,3,0
jdk.internal.org.objectweb.asm.tree.analysis,5,5,0
jdk.internal.org.xml.sax,3,3,1
jdk.internal.org.xml.sax.helpers,3,3,1
jdk.internal.util,1,1,0
jdk.internal.util.xml.impl,8,6,2
jdk.management.resource,10,10,1
jdk.management.resource.internal,14,14,2
jdk.management.resource.internal.inst,21,20,3
org.jcp.xml.dsig.internal,6,6,2
org.jcp.xml.dsig.internal.dom,34,31,10
org.omg.CORBA.DynAnyPackage,2,2,1
org.w3c.dom.bootstrap,6,6,1
org.w3c.dom.css,5,5,0
org.w3c.dom.stylesheets,3,3,0
org.w3c.dom.views,2,2,0
sun.applet.resources,2,2,0
sun.java2d.loops,16,15,1
sun.java2d.opengl,21,20,2
sun.java2d.x11,15,14,1
sun.java2d.xr,16,16,1
sun.awt.X11,50,46,11
sun.nio.cs.ext,1,0,-1
sun.awt.resources,2,2,0
sun.dc,9,9,1
sun.dc.path,2,2,0
sun.dc.pr,8,8,0
sun.instrument,6,6,0
sun.java2d.cmm.lcms,8,8,0
sun.java2d.jules,13,13,2
sun.java2d.pisces,9,9,1
sun.launcher,11,11,2
sun.launcher.resources,2,2,0
sun.management.counter,3,3,1
sun.management.counter.perf,8,8,4
sun.management.jdp,10,10,2
sun.management.snmp,12,12,1
sun.management.snmp.jvminstr,15,14,2
sun.management.snmp.util,9,9,3
sun.management.snmp.jvmmib,7,7,3
sun.nio,3,3,2
sun.usagetracker,9,8,1
sun.net.ftp,8,8,1
sun.net.ftp.impl,14,14,2
sun.net.smtp,7,6,0
sun.net.www.http,12,11,1
sun.net.www.content.text,4,4,1
sun.net.www.protocol.ftp,11,10,0
sun.net.www.protocol.http.logging,3,3,1
sun.net.www.protocol.http.ntlm,10,9,0
sun.security.ssl,1,0,-1
sun.net.www.protocol.jar,13,13,3
sun.net.www.protocol.mailto,7,7,1
sun.print.resources,2,2,0
sun.reflect.generics.parser,4,4,1
sun.reflect.generics.tree,4,3,0
sun.reflect.generics.visitor,6,5,0
sun.rmi.log,7,6,0
sun.security.jgss.spi,6,6,1
sun.security.jgss.spnego,12,11,3
sun.security.jgss.wrapper,14,13,3
sun.security.krb5.internal,15,13,3
sun.security.krb5.internal.crypto,12,10,3
sun.security.krb5.internal.ccache,11,9,2
sun.security.krb5.internal.rcache,16,15,4
sun.security.krb5.internal.util,8,7,3
sun.security.krb5.internal.crypto.dk,14,13,5
sun.security.pkcs,14,13,3
sun.security.timestamp,12,12,4
sun.security.pkcs10,10,10,4
sun.security.pkcs12,14,13,6
sun.security.rsa,16,15,6
sun.security.validator,11,9,2
sun.security.provider.certpath.ldap,18,16,4
sun.security.provider.certpath.ssl,10,9,1
sun.security.smartcardio,11,10,3
sun.security.tools,8,7,1
sun.security.tools.keytool,25,23,6
sun.security.tools.policytool,19,17,3
javax.crypto.interfaces,1,0,-1
sun.swing.icon,5,5,3
sun.swing.plaf.windows,5,5,3
sun.text.resources,5,3,-1
sun.tools.jar,13,13,2
sun.tools.jar.resources,2,2,0
sun.util.cldr,8,6,1
sun.util.logging.resources,2,2,0
dummy,38,22,23
