Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,2,154
com.sun.xml.internal.txw2,8,3,153
com.sun.xml.internal.txw2.annotation,2,1,145
com.sun.xml.internal.fastinfoset.algorithm,8,6,156
com.sun.xml.internal.fastinfoset.alphabet,3,3,155
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,147
com.sun.xml.internal.fastinfoset.util,6,4,154
com.sun.xml.internal.fastinfoset.vocab,7,5,155
com.sun.xml.internal.fastinfoset.dom,9,6,155
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,3,152
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,1,144
com.sun.xml.internal.fastinfoset.stax.events,11,6,177
javax.xml.stream.util,5,3,170
com.sun.xml.internal.fastinfoset.stax.factory,14,7,176
com.sun.xml.internal.fastinfoset.stax.util,5,3,153
com.sun.xml.internal.fastinfoset.tools,24,8,144
com.sun.xml.internal.messaging.saaj,3,1,144
com.sun.xml.internal.messaging.saaj.client.p2p,11,6,151
com.sun.xml.internal.messaging.saaj.util,19,8,177
com.sun.xml.internal.messaging.saaj.packaging.mime,4,2,148
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,5,152
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,3,155
com.sun.xml.internal.messaging.saaj.soap,35,10,138
com.sun.xml.internal.org.jvnet.mimepull,10,6,150
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,2,151
com.sun.xml.internal.messaging.saaj.soap.impl,22,9,172
com.sun.xml.internal.messaging.saaj.soap.name,7,3,149
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,6,150
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,6,150
com.sun.xml.internal.messaging.saaj.util.transform,9,5,151
java.awt.datatransfer,13,8,166
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,4,150
com.sun.xml.internal.stream.writers,19,5,161
com.sun.xml.internal.stream.buffer,15,6,149
com.sun.xml.internal.stream.buffer.sax,9,4,151
com.sun.xml.internal.stream.buffer.stax,10,3,141
com.sun.xml.internal.ws,77,19,150
com.sun.xml.internal.ws.addressing,41,12,134
com.sun.xml.internal.ws.addressing.model,5,1,142
com.sun.xml.internal.ws.addressing.v200408,18,7,147
com.sun.xml.internal.ws.api.addressing,47,13,134
com.sun.xml.internal.ws.api.model,11,4,146
com.sun.xml.internal.ws.api.model.wsdl,18,5,138
com.sun.xml.internal.ws.api.pipe,45,14,140
com.sun.xml.internal.ws.api.pipe.helper,4,3,152
com.sun.xml.internal.ws.api.server,39,13,144
com.sun.xml.internal.ws.client,65,18,157
com.sun.xml.internal.ws.message,36,9,130
com.sun.xml.internal.ws.resources,2,2,148
com.sun.xml.internal.ws.server,68,22,174
com.sun.xml.internal.ws.spi.db,28,11,152
com.sun.xml.internal.ws.util.xml,33,9,139
com.sun.xml.internal.ws.wsdl.parser,34,8,129
javax.xml.ws.wsaddressing,10,4,144
com.sun.xml.internal.ws.addressing.policy,19,5,140
com.sun.xml.internal.ws.policy,9,4,146
com.sun.xml.internal.ws.policy.jaxws.spi,6,2,143
com.sun.xml.internal.ws.policy.privateutil,12,6,149
com.sun.xml.internal.ws.policy.sourcemodel,14,7,180
com.sun.xml.internal.ws.policy.spi,6,3,146
com.sun.xml.internal.ws.policy.subject,5,2,145
com.sun.xml.internal.ws.api.message.saaj,16,6,145
com.sun.xml.internal.ws.binding,26,8,145
com.sun.xml.internal.ws.encoding.soap,5,3,148
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,146
javax.xml.ws.handler,5,3,147
com.sun.xml.internal.ws.message.stream,32,7,128
com.sun.xml.internal.ws.spi,27,8,135
com.sun.xml.internal.ws.api.client,12,5,150
com.sun.xml.internal.ws.api.config.management,5,2,144
com.sun.xml.internal.ws.api.config.management.policy,12,6,152
com.sun.xml.internal.ws.api.wsdl.writer,6,3,155
com.sun.xml.internal.ws.db,28,10,156
com.sun.xml.internal.ws.wsdl,17,5,141
com.sun.xml.internal.ws.api.fastinfoset,4,2,147
com.sun.xml.internal.ws.api.ha,1,1,146
com.sun.xml.internal.ws.api.handler,8,3,144
com.sun.xml.internal.ws.db.glassfish,21,7,145
com.sun.xml.internal.ws.message.jaxb,34,10,146
com.sun.xml.internal.ws.message.saaj,25,6,132
com.sun.xml.internal.ws.message.source,21,4,136
com.sun.xml.internal.ws.transport.http,35,10,138
com.sun.xml.internal.ws.util.exception,9,3,143
com.sun.xml.internal.ws.api.message.stream,6,2,143
com.sun.xml.internal.ws.api.model.soap,3,2,146
javax.jws,3,2,147
javax.jws.soap,3,2,146
com.sun.xml.internal.ws.api.policy,16,5,141
com.sun.xml.internal.ws.api.wsdl.parser,11,5,145
com.sun.xml.internal.ws.api.model.wsdl.editable,11,4,143
com.sun.xml.internal.ws.assembler,28,8,140
com.sun.xml.internal.ws.client.dispatch,37,12,144
com.sun.xml.internal.ws.client.sei,47,14,137
com.sun.xml.internal.ws.handler,42,14,144
com.sun.xml.internal.ws.protocol.soap,22,9,149
com.sun.xml.internal.ws.transport,13,5,147
com.sun.xml.internal.ws.transport.http.client,25,9,171
com.sun.xml.internal.ws.util.pipe,31,9,140
com.sun.xml.internal.ws.config.management.policy,7,3,145
com.sun.xml.internal.ws.encoding.policy,17,6,148
com.sun.xml.internal.ws.policy.jaxws,31,8,143
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,2,145
com.sun.xml.internal.ws.api.policy.subject,5,2,146
com.sun.xml.internal.ws.server.provider,28,8,141
