Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.addressing.policy,19,5,158
com.sun.xml.internal.ws.policy,9,3,134
com.sun.xml.internal.ws.policy.jaxws.spi,6,4,155
com.sun.xml.internal.ws.policy.privateutil,12,5,156
com.sun.xml.internal.ws.policy.sourcemodel,14,6,163
com.sun.xml.internal.ws.policy.spi,6,3,137
com.sun.xml.internal.ws.policy.subject,5,2,108
com.sun.xml.internal.ws.api.message.saaj,16,6,172
com.sun.xml.internal.ws.binding,26,8,208
com.sun.xml.internal.ws.encoding.soap,5,2,108
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,50
javax.xml.ws.handler,5,4,156
com.sun.xml.internal.ws.message.stream,32,10,240
com.sun.xml.internal.ws.spi,27,7,178
com.sun.xml.internal.ws.api.client,12,5,181
com.sun.xml.internal.ws.api.config.management,5,3,126
com.sun.xml.internal.ws.api.config.management.policy,12,4,149
com.sun.xml.internal.ws.api.wsdl.writer,6,3,117
com.sun.xml.internal.ws.db,28,7,168
com.sun.xml.internal.ws.wsdl,17,5,151
com.sun.xml.internal.ws.api.fastinfoset,4,4,159
com.sun.xml.internal.ws.api.ha,1,1,50
com.sun.xml.internal.ws.api.handler,8,3,135
com.sun.xml.internal.ws.db.glassfish,21,7,168
com.sun.xml.internal.ws.message.jaxb,34,10,238
com.sun.xml.internal.ws.message.saaj,25,10,250
com.sun.xml.internal.ws.message.source,21,6,168
com.sun.xml.internal.ws.transport.http,35,8,204
com.sun.xml.internal.ws.util.exception,9,5,187
com.sun.xml.internal.ws.api.message.stream,6,2,107
com.sun.xml.internal.ws.api.model.soap,3,3,128
javax.jws,3,3,117
javax.jws.soap,3,3,73
com.sun.xml.internal.ws.api.policy,16,4,145
com.sun.xml.internal.ws.api.wsdl.parser,11,3,132
com.sun.xml.internal.ws.api.model.wsdl.editable,11,4,150
com.sun.xml.internal.ws.assembler,28,8,186
com.sun.xml.internal.ws.client.dispatch,37,6,174
com.sun.xml.internal.ws.client.sei,47,9,209
com.sun.xml.internal.ws.handler,42,9,189
com.sun.xml.internal.ws.protocol.soap,22,4,139
com.sun.xml.internal.ws.transport,13,4,148
com.sun.xml.internal.ws.transport.http.client,25,7,189
com.sun.xml.internal.ws.util.pipe,31,10,235
com.sun.xml.internal.ws.config.management.policy,7,3,136
com.sun.xml.internal.ws.encoding.policy,17,5,162
com.sun.xml.internal.ws.policy.jaxws,31,7,152
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,3,139
com.sun.xml.internal.ws.api.policy.subject,5,4,158
com.sun.xml.internal.ws.server.provider,28,7,190
