Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.api.handler,8,8,136
com.sun.xml.internal.ws.db.glassfish,21,16,251
com.sun.xml.internal.ws.message.jaxb,34,25,398
com.sun.xml.internal.ws.message.saaj,25,20,327
com.sun.xml.internal.ws.message.source,21,17,267
com.sun.xml.internal.ws.transport.http,35,24,381
com.sun.xml.internal.ws.util.exception,9,7,119
com.sun.xml.internal.ws.api.message.stream,6,5,74
com.sun.xml.internal.ws.api.model.soap,3,3,45
javax.jws,3,3,45
javax.jws.soap,3,3,45
com.sun.xml.internal.ws.api.policy,16,13,208
com.sun.xml.internal.ws.api.wsdl.parser,11,9,133
com.sun.xml.internal.ws.api.model.wsdl.editable,11,11,181
com.sun.xml.internal.ws.assembler,28,20,324
com.sun.xml.internal.ws.client.dispatch,37,25,395
com.sun.xml.internal.ws.client.sei,47,29,449
com.sun.xml.internal.ws.handler,42,28,438
com.sun.xml.internal.ws.protocol.soap,22,16,266
com.sun.xml.internal.ws.transport,13,11,195
com.sun.xml.internal.ws.transport.http.client,25,16,247
com.sun.xml.internal.ws.util.pipe,31,21,321
com.sun.xml.internal.ws.config.management.policy,7,7,121
com.sun.xml.internal.ws.encoding.policy,17,12,191
com.sun.xml.internal.ws.policy.jaxws,31,23,369
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,3,44
com.sun.xml.internal.ws.api.policy.subject,5,4,59
com.sun.xml.internal.ws.server.provider,28,21,340
